northing, easting, zone, longitude, latitude
4792864.189,499254.3424,30,-3.009191370361063,43.28860001335331
4792551.908,499680.9149,30,-3.0039330307258343,43.285788337986396
4810244.337,518554.6203,30,-2.770698082988366,43.44487021991874
4790503.735,499385.5869,30,-3.0075709454845736,43.26734506641537
NaN,NaN,30,NaN,NaN
4792079.279,499726.615,30,-3.0033694981556707,43.281532500783904
NaN,NaN,30,NaN,NaN
4789707.882,502186.538,30,-2.973060116215226,43.260175747988235
4789135.375,502011.2216,30,-2.9752222436052564,43.25502099231228
NaN,NaN,30,NaN,NaN
4789852.572,499417.4162,30,-3.007178048277068,43.26148158190276
4793555.363,500113.7132,30,-2.998598167946677,43.294824140035225
4793552.528,500099.4885,30,-2.9987735275244756,43.294798613938276
4792270.433,499652.9829,30,-3.0042771419147876,43.283253744266375
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4789499.446,501567.1821,30,-2.980691665106747,43.25830039095279
4792460.966,500067.0112,30,-2.999174033592943,43.28496950266592
NaN,NaN,30,NaN,NaN
4789499.446,501567.1821,30,-2.980691665106747,43.25830039095279
NaN,NaN,30,NaN,NaN
4791586.541,500966.1801,30,-2.9880925965734706,43.27709499773206
4791790.384,500969.1125,30,-2.988056098056699,43.27893052908947
4789483.67,502153.6954,30,-2.9734656398001476,43.258156885196136
4790842.762,500408.3219,30,-2.9949683082041214,43.270398031153
4793057.91,502139.1305,30,-2.9736311925662746,43.290341729911006
4792938.272,498999.0071,30,-3.0123389032364956,43.28926680745014
4810259.06,517480.72,30,-2.7839690023876122,43.4450286322268
NaN,NaN,30,NaN,NaN
4792589.956,501695.857,30,-2.979096814894471,43.28612910419188
4790821.305,499730.082,30,-3.003326150009409,43.27020488039158
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4793739.516,501748.9313,30,-2.978438963205333,43.29648034501162
4791957.273,501650.119,30,-2.9796624806809384,43.280432121559585
4790090.708,501443.0466,30,-2.9822195167413694,43.26362476276965
4791626.109,501306.6361,30,-2.9838966525849697,43.27745078009633
NaN,NaN,30,NaN,NaN
4793769.452,501761.9864,30,-2.9782779224119866,43.296749876907626
4790430.601,500699.9377,30,-2.9913752928829,43.26668644437047
4793312.604,500082.5582,30,-2.9989822765878325,43.29263818994698
4792698.345,501710.4373,30,-2.978916760610388,43.28710507483517
4792842.691,500528.3729,30,-2.9934870165250156,43.28840661557133
4793766.673,501619.7598,30,-2.9800313249784414,43.29672517259854
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4792028.009,499574.5272,30,-3.005243956227663,43.28107076199803
4790180.266,498998.3648,30,-3.012341800470641,43.26443191938307
4792433.693,500939.8071,30,-2.9884161757526844,43.284723335553025
4793333.134,500670.2025,30,-2.991738157594468,43.29282276112642
NaN,NaN,30,NaN,NaN
4791378.989,498151.6022,30,-3.022779339081531,43.27522441536167
4791889.11,501809.5668,30,-2.9776975299429664,43.27981797150514
4791642.937,501718.4043,30,-2.9788218542888565,43.27760148340785
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4791846.554,501100.1176,30,-2.9864414033055766,43.2794361402638
4792365.481,500690.9915,30,-2.991483099457656,43.28410938042358
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4793128.765,498808.0793,30,-3.0146928189152526,43.29098184873416
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4794064.226,500768.1543,30,-2.990529646767539,43.2994058751722
4792332.656,500467.0568,30,-2.99424326194094,43.28381397525739
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4792278.73,500866.06,30,-2.9893254077877933,43.28332803768653
4793176.52,500053.49,30,-2.9993406235553985,43.29141280659983
4792330.86,500982.62,30,-2.98788865849896,43.283797306610715
4792488.68,501890.42,30,-2.9766989736844667,43.28521668703209
4793949.46,501140.52,30,-2.985939095494646,43.29837197895042
4793951.7,500187.02,30,-2.9976943225303954,43.298392990280924
4793244.34,500906.59,30,-2.9888242649741157,43.29202295655229
4803733.343,502872.5282,30,-2.9645347845997048,43.3864668045574
4804612.216,504581.9833,30,-2.94342191481765,43.39437209730958
NaN,NaN,30,NaN,NaN
4805089.345,501915.2929,30,-2.9763483899327223,43.39867993762034
4803934.542,502833.0154,30,-2.9650215813262473,43.388278646550205
4803726.875,502834.9957,30,-2.9649982071035663,43.38640870634993
4804172.202,501978.3883,30,-2.975572553483941,43.39042139045995
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4805812.724,503844.1109,30,-2.9525246809816457,43.40518616317885
4805571.955,503651.1484,30,-2.9549094026712055,43.40301913538004
4805030.204,502622.4067,30,-2.9676166526539105,43.39814526563986
4805049.019,503885.5615,30,-2.9520181875457365,43.39830920395027
4805263.338,502460.3666,30,-2.9696165901047675,43.400245060198706
4804821.04,502488.7607,30,-2.969267960340232,43.39626231180477
4803948.656,502826.2532,30,-2.965104999325706,43.38840576122099
4805119.828,501908.2524,30,-2.976435225431196,43.39895443851458
4806010.223,502585.4129,30,-2.9680688441340455,43.4069699293114
4804227.062,502455.6591,30,-2.969679376361235,43.390913965302936
4805966.749,503869.5818,30,-2.952209021534489,43.4065729419882
4804214.087,504591.7533,30,-2.943304617357706,43.39078709853387
4805173.854,501889.6872,30,-2.976664298091933,43.399440960435115
4803758.971,503205.0633,30,-2.9604290433483036,43.386696224469645
4806145.015,502743.8132,30,-2.9661118440840237,43.40818309351559
4806141.99,502743.1628,30,-2.9661198921932677,43.408155857452066
4804974.307,501802.6394,30,-2.977739906984908,43.39764436169046
NaN,NaN,30,NaN,NaN
4805718.659,503847.3293,30,-2.9524855952873117,43.40433914326829
4804973.712,501919.9726,30,-2.97629100712884,43.397638712840006
4805601.874,503744.8958,30,-2.953751445581252,43.403288077207016
4806217.337,502837.1708,30,-2.964958432333683,43.40883396539476
4804457.215,502437.5759,30,-2.9699016284803457,43.39298643009452
4804740.525,504003.2864,30,-2.950566691324821,43.39553076284893
4803902.377,502600.6383,30,-2.9678908263373436,43.38798985909227
4805618.208,502549.0841,30,-2.9685193510470955,43.403440174607915
4804979.485,502433.8794,30,-2.969944947547877,43.39768920391844
4804941.183,502577.6061,30,-2.968170301897863,43.39734383484735
4804978.361,503759.3567,30,-2.953577143791315,43.39767361013887
4805408.477,503593.322,30,-2.9556246157075172,43.40154738485904
NaN,NaN,30,NaN,NaN
4805715.891,502815.3611,30,-2.965230384003305,43.40431880388715
4804806.801,501794.8064,30,-2.977837183364432,43.39613607891537
4804325.652,502473.6556,30,-2.9694567234055724,43.39180165697432
4786310.775,509724.1128,30,-2.8802512657205077,43.22952630481721
4787228.947,509618.0087,30,-2.8815418818268825,43.23779553053567
4786941.052,508532.9157,30,-2.894910625972035,43.23521617971885
NaN,NaN,30,NaN,NaN
4787565.924,508838.2408,30,-2.8911403044220814,43.2408394475195
4785221.589,509410.473,30,-2.8841321887078166,43.21972247042385
NaN,NaN,30,NaN,NaN
4787515.704,509606.6284,30,-2.8816770481166643,43.24037783454279
4787123.225,509707.52,30,-2.880441298919765,43.236842389183586
4785369.452,508979.2041,30,-2.8894398337806506,43.221059190960155
4787396.286,508082.4365,30,-2.9004519401125846,43.23932038825294
4786755.178,508589.7235,30,-2.8942138908118094,43.23354179434867
4788047.685,507758.3081,30,-2.904434923643479,43.24518944207713
4787138.099,509722.5144,30,-2.8802563646584756,43.23697613189294
4785137.971,509061.8807,30,-2.8884256466800915,43.218973779664054
4786789.696,510296.8195,30,-2.873189677187376,43.23383124627577
NaN,NaN,30,NaN,NaN
4785261.873,508998.8284,30,-2.8891999560909887,43.22009023784282
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4785230.699,508984.9466,30,-2.8893713860012227,43.219809689913724
NaN,NaN,30,NaN,NaN
4787086.28,509122.7862,30,-2.8876435309060686,43.236517010283585
4787502.727,509692.5287,30,-2.880619261410776,43.2402598814617
NaN,NaN,30,NaN,NaN
4786960.293,508677.6331,30,-2.8931280209020716,43.235387788083024
4785315.534,509989.3384,30,-2.8770031398544553,43.22056097845427
4787123.784,508497.1614,30,-2.895348151012908,43.23686203071275
4787362.77,508473.4696,30,-2.8956362683350383,43.239014294455934
4787362.77,508473.4696,30,-2.8956362683350383,43.239014294455934
4787659.031,509645.1169,30,-2.881200486268544,43.24166795852108
4787043.514,509972.7254,30,-2.877176453913686,43.23612115561579
4787659.031,509645.1169,30,-2.881200486268544,43.24166795852108
4785975.539,509064.6539,30,-2.888377742924505,43.22651581307131
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4787236.31,509377.8743,30,-2.8844993138852746,43.2378648563746
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4787163.35,506819.462,30,-2.9160103428105093,43.23723534695362
4785254.177,509224.682,30,-2.8864192181463078,43.22001821040326
4787838.974,507753.4369,30,-2.9044978617071067,43.24331011385812
4785654.467,509351.9587,30,-2.8848453171610626,43.22362114400104
4788099.212,507645.9711,30,-2.905817948641554,43.24565457435207
4786771.14,508585.9184,30,-2.8942605036636735,43.233685570792844
NaN,NaN,30,NaN,NaN
4785218.087,508212.2027,30,-2.8988860932038123,43.21970492719249
4785554.698,509361.0216,30,-2.8847354145395054,43.22272263972325
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4787079.474,508412.6847,30,-2.8963892484322473,43.23646397940376
NaN,NaN,30,NaN,NaN
4786343.8,508489.3814,30,-2.8954559763295182,43.22983859094041
4787857.317,507653.3917,30,-2.9057299015420264,43.24347630906934
4787366.582,508204.6312,30,-2.8989473623490047,43.2390515931385
4786528.831,509273.4027,30,-2.8857979113686962,43.23149551066247
4787032.272,508173.4939,30,-2.8993358210521505,43.23604156950973
4786473.392,508818.4551,30,-2.891401473884139,43.23100175434314
4787859.362,507742.821,30,-2.904628335373355,43.24349381063879
4786440.758,508805.6199,30,-2.8915600589841572,43.23070804458122
4785668.022,509503.2867,30,-2.8829817208479755,43.223741312173395
4787277.978,507744.2381,30,-2.9046190472252063,43.23825860895932
4787412.566,508463.2742,30,-2.8957610756873158,43.23946280687435
NaN,NaN,30,NaN,NaN
4786547.428,509285.7926,30,-2.885645016779279,43.2316628187776
NaN,NaN,30,NaN,NaN
4786988.441,509084.71,30,-2.888114089352168,43.23563645900017
4787783.464,509640.802,30,-2.8812514568861083,43.242788494118976
4785257.119,508988.7426,30,-2.889324216913077,43.22004754957908
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4787035.204,509293.1756,30,-2.8855458755289756,43.23605500597385
4787089.645,506976.6558,30,-2.9140752518118758,43.236570217309996
NaN,NaN,30,NaN,NaN
4785287.616,509051.0986,30,-2.8885559468100053,43.220321421371395
NaN,NaN,30,NaN,NaN
4785280.399,509926.9312,30,-2.8777721783388395,43.22024542109396
4786165.325,508939.253,30,-2.889918853067256,43.2282262781211
NaN,NaN,30,NaN,NaN
4785279.925,509037.021,30,-2.8887294066144715,43.22025233474516
4787200.484,508311.862,30,-2.8976291562772905,43.23755475625961
4785266.642,509037.2782,30,-2.8887264572943394,43.22013272189221
4787683.382,509488.8112,30,-2.883125290339014,43.24188921481512
4787076.359,508665.3438,30,-2.8932775493160903,43.236433069155915
NaN,NaN,30,NaN,NaN
4788088.782,507654.1259,30,-2.905717643880414,43.245560572687815
NaN,NaN,30,NaN,NaN
4787005.285,509029.3123,30,-2.8887960819575365,43.23578879942983
4787565.924,508838.2408,30,-2.8911403044220814,43.2408394475195
NaN,NaN,30,NaN,NaN
4787414,509520.58,30,-2.8827386434209314,43.23946311255701
4786839.5,508365.79,30,-2.8969704438552486,43.234303606141005
4786561.6,510386.92,30,-2.8720843442991764,43.231776074750556
4787199,508738.42,30,-2.892375600195154,43.23753657146582
4785446.5,509364.49,30,-2.884694543475288,43.221748303849495
4787265.5,508199.66,30,-2.8990100934742,43.23814143414986
4787567.5,509639.44,30,-2.8812720093053232,43.24084382281722
4786893.5,508712.82,30,-2.8926957221776837,43.23478593126654
4786829.5,508843.82,30,-2.891083397653854,43.234208105558906
4785241.5,509202.71,30,-2.8866899637538674,43.21990432576647
4784062.091,516045.1752,30,-2.802475535585023,43.209169638978764
4784341.447,515730.314,30,-2.806343660557029,43.21169178431942
4784282.167,515821.0211,30,-2.805228667831476,43.21115608973455
4784330.162,515365.405,30,-2.810836355316479,43.21159768235528
4784237.342,515778.0179,30,-2.80575935473072,43.21075335387933
4783985.645,514799.4276,30,-2.817813307018957,43.20850671418395
4783937.958,514790.5648,30,-2.8179236882225522,43.20807747998053
4784744.48,515135.8927,30,-2.8136505095146638,43.21533313098292
4783985.766,514740.7518,30,-2.818535622082555,43.20850895173568
4784974.94,515498.9997,30,-2.8091735760869327,43.21740098474092
NaN,NaN,30,NaN,NaN
4784589.29,514734.1572,30,-2.8186006983321636,43.21394364013791
4784570.978,514737.4963,30,-2.818560078111458,43.21377868074305
4784302.039,515381.2546,30,-2.8106420152372404,43.211344120177294
4784237.586,515778.6167,30,-2.8057519760688936,43.21075553851147
4784176.86,515798.6307,30,-2.8055073258314813,43.210208300119
4782979.321,514991.9039,30,-2.815471175130302,43.199441248899554
4783794.569,516110.9438,30,-2.801673699382649,43.2067592807318
4784243.338,516132.38,30,-2.8013967100353954,43.21079985618571
4783972.693,516685.9721,30,-2.794589742039032,43.20835074489503
4784452.002,515272.0328,30,-2.811982485024719,43.21269671071903
4784259.333,516026.5174,30,-2.8026994966226564,43.21094614139687
4784280.846,515904.3605,30,-2.804202727017536,43.21114244322366
4783739.009,515542.1393,30,-2.8086772279499783,43.20627090263054
4785032.99,515282.7374,30,-2.8118346142633324,43.217928117794564
4783293.877,515111.6614,30,-2.8139885351058993,43.20227135246907
4784258.832,515447.4355,30,-2.8098284781438574,43.210953702355866
4784452.633,515276.2256,30,-2.8119308493109125,43.21270230784549
4784238.573,516152.4783,30,-2.801149423758494,43.21075651898528
4784086.007,515885.6213,30,-2.8044390279081313,43.20938836990972
4783938.246,516182.0746,30,-2.8007938717740934,43.20805152897736
4783938.246,516182.0746,30,-2.8007938717740934,43.20805152897736
4800612.042,502488.9697,30,-2.9692845155677756,43.35836241717822
NaN,NaN,30,NaN,NaN
4801888.993,500014.7695,30,-2.9998177004456483,43.36986486636283
4801890.76,500621.5151,30,-2.9923286533145093,43.36988052019364
4801535.334,500246.0941,30,-2.996962625831675,43.36668030059816
4801513.572,500286.3531,30,-2.996465747415246,43.366484330144445
4800486.988,501288.3821,30,-2.9841008307172663,43.35723938460181
4799398.235,502247.5466,30,-2.972268808292693,43.34743341446344
4801768.456,500567.0108,30,-2.993001525261,43.368779276107624
4800520.272,501799.5829,30,-2.9777922919994224,43.3575380402997
4800459.642,501408.2092,30,-2.9826221849554577,43.35699293171508
4800371.273,502907.741,30,-2.9641178872346146,43.356192902209564
4800434.664,500412.2908,30,-2.9949121998686725,43.35676922367464
4801804.828,499932.1185,30,-3.0008378491570267,43.36910699911742
4802076.33,501179.7396,30,-2.9854381014654443,43.37155081641898
4800420.501,500299.7486,30,-2.9963010142985977,43.356641745906
4800549.789,500194.5815,30,-2.9975987612725716,43.35780595770595
4800519.11,500183.2376,30,-2.997738761262473,43.35752971071987
4800880.601,500077.2039,30,-2.999047216390271,43.36078478320323
4801538.231,499913.0744,30,-3.0010728647509435,43.36670642196752
4801055.156,500621.2222,30,-2.9923332162298326,43.36235631408701
4801297.17,500466.1966,30,-2.9942462512256824,43.36453564536451
NaN,NaN,30,NaN,NaN
4799840.285,501149.5636,30,-2.98581526487959,43.35141635298169
4800943.013,501695.2933,30,-2.9790779672274246,43.361344863652945
4800138.294,500529.6189,30,-2.9934646200494712,43.35410047783365
4800724.92,502188.5535,30,-2.972991393135046,43.35937976522859
4799868.403,500431.2538,30,-2.9946786359356095,43.35167029831264
4801161.815,500651.5842,30,-2.9919583782247408,43.36331670116587
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4800218.981,502954.0348,30,-2.9635474333234253,43.354821404108534
4800334.692,501047.9262,30,-2.9870684473469455,43.35586840514472
4799772.679,500626.0035,30,-2.992275672979932,43.35080821109256
4800427.407,501029.409,30,-2.9872967779726762,43.35670328552165
4801834.059,499983.3283,30,-3.000205776687219,43.36937021275336
4801850.324,500264.7337,30,-2.9967324175211068,43.369516624566174
4802198.672,500155.1803,30,-2.998084525839818,43.3726533562868
4801030.317,500322.0723,30,-2.9960251748577784,43.36213283875403
4799473.488,500890.8696,30,-2.9890079468531754,43.34811386683924
4800150.589,501413.7284,30,-2.9825548732198714,43.354210044827894
NaN,NaN,30,NaN,NaN
4801662.755,500040.2199,30,-2.999503583434295,43.36782770357399
4801525.107,500187.1319,30,-2.9976903601530274,43.366588228471535
4801395.287,500391.4157,30,-2.995169119016785,43.36541918396931
NaN,NaN,30,NaN,NaN
4801445.63,500673.7303,30,-2.991684709839952,43.36587229790991
4800783.622,500341.8487,30,-2.995781260185288,43.35991145989189
4800728.314,500166.6534,30,-2.9979433545185987,43.35941349708156
4800880.384,500990.0142,30,-2.987782103463431,43.360782180596495
4801326.516,500709.731,30,-2.9912405376124576,43.36479970114068
4799457.288,501277.3983,30,-2.9842387749624204,43.3479674355027
4801745.537,499558.1875,30,-3.0054531644583635,43.36857298590508
4801339.1,500524.2584,30,-2.9935296185519302,43.36491316635622
4802412.789,499860.3613,30,-3.0017236904114712,43.37458137593995
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4800281.991,500068.2406,30,-2.9991579082128634,43.35539458542464
4802061.053,499588.6267,30,-3.0050776991795334,43.37141406893068
4800150.589,501413.7284,30,-2.9825548732198714,43.354210044827894
4800150.589,501413.7284,30,-2.9825548732198714,43.354210044827894
4802043.766,500495.5862,30,-2.993882852379462,43.37125835719864
4801268.685,500444.425,30,-2.9945149771013244,43.36427916496067
4800331.738,500255.4405,30,-2.9968478306282127,43.355842493381324
NaN,NaN,30,NaN,NaN
4800605.935,501838.8689,30,-2.9773071966789586,43.35830929971508
4800382.555,500392.5167,30,-2.9951562558980505,43.35630001735522
4788699.929,509225.0921,30,-2.8863565253895023,43.251046171310406
4788797.414,509444.644,30,-2.883650210306022,43.25192127321199
4789148.629,509517.1108,30,-2.8827514172808777,43.25508293738378
NaN,NaN,30,NaN,NaN
4787973.158,508596.049,30,-2.89411700031678,43.24450926393378
4788724.959,509157.3442,30,-2.8871906910024356,43.25127238440567
4788326.53,509119.55,30,-2.8876628705133687,43.24768511725821
4800373.485,500392.7541,30,-2.995153332828803,43.356218346164376
4800373.078,501488.7082,30,-2.9816290331361053,43.356213308609455
4800070.118,500695.4325,30,-2.991418603461942,43.3534864496705
4800792.206,500126.3894,30,-2.9984402319756867,43.359988821878936
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4800419.059,500091.705,30,-2.9988683336244653,43.35662881559445
NaN,NaN,30,NaN,NaN
4801020.343,500138.2422,30,-2.998293899344153,43.36204308403038
NaN,NaN,30,NaN,NaN
4801000.014,500177.0162,30,-2.9978153809264865,43.361860023028726
4802226.54,499398.759,30,-3.0074214725932946,43.372904068988724
4800578.277,501161.4505,30,-2.9856670257577056,43.35806160573294
4802059.127,499502.8988,30,-3.006135861598041,43.37139667438164
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4800657.715,502480.7657,30,-2.9693855514150966,43.35877370789494
4800150.589,501413.7284,30,-2.9825548732198714,43.354210044827894
4801508.02,500500.6388,30,-2.9938209765619592,43.36643422478816
4800150.589,501413.7284,30,-2.9825548732198714,43.354210044827894
4801019.803,500475.5661,30,-2.9941308546276217,43.36203808372365
4800680.615,502486.8354,30,-2.9693105429977744,43.35897989138244
4800049.702,500882.4619,30,-2.989110758254772,43.353302416698305
4800547.765,500881.0524,30,-2.989127350273315,43.35778724095789
4801640.825,500062.1204,30,-2.999233277666229,43.3676302331845
4799916.69,503952.559,30,-2.951227903664659,43.3520948251988
4799748.576,501102.9548,30,-2.9863905663050203,43.35059062588478
4799748.647,501098.9995,30,-2.9864393708749093,43.35059127100374
4800743.443,500331.7319,30,-2.995906135494809,43.359549671728395
4801448.691,500169.1896,30,-2.9979118331773797,43.36590014394017
4801305.453,500124.2588,30,-2.9984664092450686,43.36461036420638
4801275.824,500236.2482,30,-2.9970842590828135,43.36434354255281
4800445.788,502841.637,30,-2.964933237459988,43.3568641274513
4800282.587,501927.0083,30,-2.9762206378954548,43.35539748323555
4800765.481,502120.8387,30,-2.973826894135655,43.35974519191508
4800765.481,502120.8387,30,-2.973826894135655,43.35974519191508
4801373.1,500460.91,30,-2.994311433993392,43.36521936138559
4800628,500246.59,30,-2.996956913654381,43.358510195317464
4801683.95,500280.38,30,-2.996539381924102,43.36801850287138
4801538.8,499971.07,30,-3.00035706374025,43.3667115500091
4807840.022,521612.2498,30,-2.7330068201863127,43.42313901718349
4806312.042,521502.8051,30,-2.734418998438399,43.40938372048778
4806312.224,521524.27,30,-2.7341538812381216,43.409384743304635
4806153.912,521905.6161,30,-2.7294502740259943,43.407948201670614
4807323.698,519985.9993,30,-2.753115877075979,43.418534999415634
4807158.431,522713.4597,30,-2.7194312023598153,43.41696918399854
4810643.289,520407.5769,30,-2.747784137280095,43.448414292604845
4804591.561,521400.5391,30,-2.7357494112223155,43.393894816308766
NaN,NaN,30,NaN,NaN
4805923.99,520767.9527,30,-2.743509808428544,43.40591027933068
4806107.966,522032.9276,30,-2.7278797571063493,43.40753075740965
4805981.608,522033.2781,30,-2.727880521509787,43.40639297596988
4804196.456,522334.0478,30,-2.7242388477942465,43.390309931453125
4807892.44,520735.221,30,-2.7438393504160885,43.423635788490465
4808003.889,521713.7754,30,-2.731746092759308,43.424611593318474
4806155.245,521993.7747,30,-2.7283614118356168,43.40795762343063
4807786.929,521981.3544,30,-2.728449166432615,43.42265021404583
4809531.768,520215.2072,30,-2.750202782456422,43.438411038310264
4809531.768,520215.2072,30,-2.750202782456422,43.438411038310264
4807861.27,521624.052,30,-2.7328601785903297,43.42333000056206
4806851.387,521673.5883,30,-2.732288288439266,43.414235249124474
4808105.411,521367.5693,30,-2.736019136434306,43.42553568303103
4809235.19,520469.4697,30,-2.7470720402516133,43.43573365116013
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4807261.833,522050.652,30,-2.7276142916649646,43.417920043192545
4807658.697,520249.4568,30,-2.7498490371550393,43.421544372529794
4808140.507,520903.2463,30,-2.7417541099547136,43.42586479661178
4803622.525,521900.089,30,-2.729619901172544,43.38515483414249
4807202.955,521023.9162,30,-2.7402994144277826,43.41741939110668
4807885.538,520642.5049,30,-2.7449850046544153,43.423576200524806
4807239.405,522150.8557,30,-2.7263774258071076,43.41771513924267
4807852.747,521999.7879,30,-2.72821879606958,43.423242319476955
4806628.643,522885.1331,30,-2.717332815034521,43.41219357795054
4805472.325,521743.9632,30,-2.731473888925887,43.401815658312394
4805543.417,521769.4744,30,-2.7311560123266148,43.40245505581602
4807253.355,522022.7378,30,-2.727959446124834,43.41784452526516
4805846.589,518267.474,30,-2.7743937749629692,43.40527842253744
4806607.283,520383.9679,30,-2.7482266025731823,43.41207343132233
4807777.353,522113.0138,30,-2.7268230928611086,43.422560114966345
4809901.653,517560.5138,30,-2.7829944015198325,43.44180855618245
4807189.288,520665.4882,30,-2.7447274150631964,43.41730629752237
4808114.569,521382.0766,30,-2.7358395525337658,43.42561773075398
NaN,NaN,30,NaN,NaN
4805175.253,521815.4323,30,-2.7306031460693854,43.39913863985726
4805093.785,521807.4054,30,-2.730705517262518,43.39840530603237
4805595.306,521792.2589,30,-2.730872568029742,43.40292162097864
NaN,NaN,30,NaN,NaN
4805071.734,521709.5717,30,-2.7319145048068587,43.39820958923242
4805053.91,521678.4988,30,-2.732298917896625,43.39804999428944
4804878.321,521241.8018,30,-2.737698318107801,43.396481422039955
4810932.318,520080.8031,30,-2.7518120338480565,43.45102563115984
4808195.933,522077.7314,30,-2.7272420338031416,43.426330182660024
4807150.173,523085.9849,30,-2.7148299764361408,43.416883444237634
4806278.964,521478.7615,30,-2.734717257557291,43.409086563930884
4810087.217,520239.1502,30,-2.7498863221797976,43.44341182554848
NaN,NaN,30,NaN,NaN
4806869.039,521677.8331,30,-2.732235157016576,43.41439407093907
4805902.398,518552.8165,30,-2.7708678828709754,43.40577394163348
4805310.541,519550.8938,30,-2.7585626376221537,43.400419278888215
4806116.679,522052.7439,30,-2.7276346647721224,43.40760862964758
4807729.598,521051.8312,30,-2.739934298586916,43.42216067723451
4805718.431,521967.5885,30,-2.728702380019563,43.404025165884185
4808532.761,521046.2337,30,-2.739972493540772,43.42939277515836
4806306.899,518670.248,30,-2.769403768288933,43.40941330478295
4808145.315,520421.9762,30,-2.7476996490676813,43.42592136168681
4807796.106,521507.339,30,-2.7343045817055462,43.42274660175035
4805870.923,518232.0474,30,-2.7748304842422042,43.405498397409296
4807488.845,520958.8135,30,-2.741092627353531,43.41999546440933
4807159.059,522341.8511,30,-2.7240214320098484,43.41698600832398
4806615.652,520846.6026,30,-2.742512088338865,43.41213606570019
4810478.56,520040.291,30,-2.7523294087506263,43.44694094501101
NaN,NaN,30,NaN,NaN
4805324.967,520025.0592,30,-2.7527066118980223,43.40053666423571
4805824.555,518325.8393,30,-2.7736736983290653,43.40507859577464
4807127.072,519942.5492,30,-2.753659782417284,43.41676566806567
4807800.825,520582.1542,30,-2.7457337550272767,43.42281507659322
NaN,NaN,30,NaN,NaN
4807237.651,520937.9307,30,-2.7413602208122287,43.41773421274449
4807810.446,520604.6051,30,-2.745456042547483,43.422901090284675
4808241.669,520827.5325,30,-2.742685636640786,43.42677780073833
4807455.002,522072.4437,30,-2.727337302866009,43.4196587585251
4807509.326,521117.8935,30,-2.739126716368365,43.4201754162589
4804830.084,518268.2083,30,-2.7744186672146114,43.39612539961761
4806292.963,522065.0463,30,-2.7274756076011166,43.40919558933976
4805930.296,520777.5812,30,-2.7433906551707317,43.40596679405606
4808158.479,520560.6628,30,-2.7459857863888204,43.4260361017343
4806614.76,520151.5847,30,-2.751096590503626,43.412147039972936
4807821.507,521618.0367,30,-2.732936063650874,43.42297213519115
NaN,NaN,30,NaN,NaN
4807839.812,520145.6588,30,-2.751124609984332,43.423177990892626
4807770.227,522395.5604,30,-2.723332936934016,43.4224875589953
4807930.488,522336.557,30,-2.7240552821635835,43.42393236100404
4807106.267,521910.955,30,-2.729346150775943,43.416523372615266
4808131.121,521311.3128,30,-2.7367131342532183,43.425768786388296
4807934.663,520626.5651,30,-2.7451800657737073,43.424018977273825
4810195.908,518357.0499,30,-2.7731413103377993,43.44443901965574
4807627.193,522323.2788,30,-2.7242317145919066,43.42120179193071
4807398.092,520555.2971,30,-2.7460806924066157,43.41918947020697
4807415.409,520498.0076,30,-2.7467877322364176,43.419346967509355
4808009.687,522124.1542,30,-2.726676057957557,43.424651795510606
4807738.481,522005.9778,30,-2.7281469319266174,43.42221324995488
4806563.07,520772.9944,30,-2.7434232536830936,43.41166464242045
4806351.891,521470.7858,30,-2.7348128989923977,43.409743452417466
4806417.921,522921.1025,30,-2.7168973800079406,43.41029506838073
4805783.22,518835.7187,30,-2.7673781014085064,43.40469376447905
4807539.525,521841.5335,30,-2.730186344568672,43.42042659663875
